--------------------
Env: Atari-Alien-v5
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
400000		18450.000	19760.000	17600.000	24680.000	26580.000	25990.000	16760.000	7560.000	16900.000	23570.000
500000		16320.000	20170.000	15840.000	25780.000	23460.000	28950.000	14960.000	13490.000	17620.000	17950.000
600000		22290.000	19850.000	16410.000	28180.000	35820.000	22290.000	18620.000	20530.000	22850.000	21890.000
700000		22760.000	20820.000	17390.000	28820.000	28310.000	28610.000	20180.000	16840.000	16730.000	24720.000
800000		27780.000	22500.000	17500.000	29800.000	32640.000	25890.000	18750.000	15110.000	15110.000	26510.000
900000		23670.000	23540.000	16020.000	33930.000	38480.000	23320.000	22720.000	22470.000	15480.000	25350.000
1000000		24650.000	28150.000	19830.000	32860.000	38120.000	27640.000	21260.000	15960.000	21080.000	31950.000
1100000		25850.000	22210.000	18370.000	30590.000	30720.000	29720.000	24860.000	25440.000	21380.000	24210.000
1200000		32560.000	24520.000	18850.000	29030.000	38810.000	28900.000	22420.000	26580.000	23370.000	25270.000
1300000		28060.000	25340.000	25110.000	38140.000	36550.000	28250.000	19280.000	22850.000	25730.000	20380.000
1400000		23730.000	23720.000	25760.000	32450.000	32370.000	31010.000	22050.000	22390.000	21070.000	24600.000
1500000		25050.000	25870.000	23100.000	32920.000	32790.000	24630.000	23610.000	25630.000	23410.000	23810.000
1600000		24280.000	20890.000	27790.000	28830.000	39310.000	26540.000	27130.000	24970.000	21960.000	21030.000
1700000		23190.000	23400.000	30990.000	26020.000	32290.000	30960.000	22230.000	20640.000	18270.000	24750.000
1800000		30200.000	23580.000	31580.000	22080.000	29220.000	28270.000	29600.000	25230.000	22730.000	24800.000
1900000		26640.000	22580.000	39840.000	26220.000	31900.000	27750.000	27710.000	23440.000	27460.000	22160.000
2000000		28000.000	24720.000	31650.000	23520.000	28230.000	24840.000	26160.000	30000.000	24620.000	25650.000
2100000		25640.000	23910.000	44770.000	30630.000	33240.000	28430.000	25690.000	29090.000	24940.000	28400.000
2200000		27050.000	22770.000	30900.000	24720.000	31360.000	32640.000	27960.000	21670.000	25390.000	29410.000
2300000		21860.000	32520.000	34060.000	25960.000	30350.000	35440.000	28600.000	24080.000	23010.000	22900.000
2400000		28900.000	31470.000	34070.000	24850.000	36400.000	31370.000	23870.000	29930.000	27700.000	25920.000
2500000		30790.000	32260.000	32510.000	26840.000	36170.000	27660.000	26500.000	28690.000	22590.000	29680.000
--------------------
Env: Atari-MontezumaRevenge-v5
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
0		0.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000
100000		0.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000
200000		0.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000
300000		0.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000
400000		0.000		0.000		100.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000
500000		0.000		0.000		100.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000
600000		0.000		0.000		100.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000
700000		0.000		0.000		100.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000
800000		0.000		0.000		100.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000
900000		0.000		0.000		100.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000
1000000		20.000		0.000		100.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000
1100000		30.000		0.000		100.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000
1200000		40.000		0.000		100.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000
1300000		100.000		0.000		100.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000
1400000		0.000		0.000		100.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000
1500000		100.000		0.000		400.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000
1600000		100.000		0.000		400.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000
1700000		100.000		0.000		400.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000
1800000		100.000		80.000		340.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000
1900000		100.000		100.000		400.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000
2000000		100.000		100.000		400.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000
2100000		100.000		100.000		400.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000
2200000		100.000		100.000		400.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000
2300000		100.000		100.000		370.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000
2400000		100.000		100.000		400.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000
2500000		100.000		0.000		400.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000
--------------------
Env: Atari-MsPacman-v5
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
0		236.000		338.000		622.000		233.000		307.000		365.000		385.000		816.000		346.000		420.000
100000		1271.000	907.000		1513.000	2658.000	1653.000	1485.000	2564.000	1528.000	2557.000	2505.000
200000		1454.000	1626.000	2630.000	3019.000	2084.000	1935.000	2669.000	2685.000	3175.000	2937.000
300000		1403.000	2385.000	2892.000	4058.000	2697.000	4336.000	3059.000	4170.000	4222.000	3149.000
400000		1368.000	2119.000	4181.000	3977.000	4529.000	4407.000	3063.000	2833.000	4092.000	4507.000
500000		2383.000	2421.000	4616.000	4025.000	4868.000	4552.000	2811.000	3449.000	4079.000	3002.000
600000		2090.000	4529.000	2445.000	4844.000	4630.000	4785.000	3092.000	5053.000	3603.000	3713.000
700000		2793.000	5609.000	3347.000	4601.000	4823.000	4900.000	3099.000	3565.000	4539.000	4545.000
800000		2096.000	2477.000	3653.000	5673.000	4957.000	4295.000	3508.000	3503.000	6928.000	4898.000
900000		2955.000	4926.000	2505.000	5518.000	3788.000	4864.000	4093.000	3664.000	6491.000	4852.000
1000000		2311.000	4837.000	4438.000	3834.000	5209.000	4698.000	4186.000	3509.000	5986.000	4944.000
1100000		1886.000	5396.000	4944.000	5169.000	5360.000	4937.000	4072.000	4890.000	6056.000	4872.000
1200000		2718.000	5117.000	4326.000	6448.000	6162.000	4193.000	4300.000	4575.000	7575.000	4485.000
1300000		2350.000	3840.000	3424.000	6363.000	5102.000	3548.000	4292.000	2896.000	3553.000	4816.000
1400000		3022.000	5686.000	3718.000	4789.000	5840.000	4087.000	4321.000	3572.000	3990.000	5547.000
1500000		2933.000	5341.000	3942.000	5774.000	4877.000	4612.000	4009.000	3799.000	5277.000	4570.000
1600000		3203.000	5042.000	5343.000	5825.000	5213.000	4850.000	2428.000	3547.000	6563.000	5301.000
1700000		2034.000	5658.000	4834.000	4688.000	5245.000	4103.000	3650.000	4596.000	3143.000	5426.000
1800000		3035.000	5660.000	4798.000	7354.000	6206.000	3563.000	4031.000	4726.000	6222.000	5997.000
1900000		3439.000	2393.000	3976.000	5787.100	6245.000	5799.000	3216.000	4005.000	1616.000	4613.000
2000000		2895.000	5028.000	4508.000	4215.000	5219.000	4618.000	4365.000	2160.000	7378.000	5194.000
2100000		2492.000	5263.000	4337.000	5584.000	6170.000	5069.000	3531.000	4383.000	6160.000	5328.000
2200000		2504.000	5742.000	2418.000	6758.000	6151.000	5011.000	3393.000	6147.000	6016.000	5623.000
2300000		1978.000	5519.000	3946.000	6298.000	6641.000	4810.000	4266.000	5648.000	6514.100	5376.000
2400000		2953.000	3390.000	5024.000	5618.000	5694.000	5111.000	3865.000	5268.000	5098.000	3724.000
2500000		2930.000	4529.000	4182.000	5847.000	6261.000	4297.000	4524.000	3799.000	7706.000	5151.000
--------------------
Env: Atari-NameThisGame-v5
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
0		1518.000	1550.000	2093.000	1935.000	2594.000	342.000		1631.000	2323.000	1596.000	620.000
100000		4592.000	4820.000	4748.000	4854.000	5056.000	4458.000	4194.000	4816.000	3157.000	4225.000
200000		5216.000	5421.000	5365.000	5420.000	5327.000	5297.000	4636.000	4894.000	5222.000	5261.000
300000		5057.000	5348.000	5384.000	6016.000	6640.000	5636.000	5247.000	5724.000	6099.000	5920.000
400000		5575.000	5836.000	5740.000	5277.000	6371.000	5747.000	5829.000	6030.000	6159.000	6231.000
500000		5739.000	6404.000	6840.000	6268.000	7187.000	5551.000	5016.000	6648.000	6033.000	6772.000
600000		6437.000	6619.000	7479.000	6708.000	8105.000	6416.000	6009.000	6214.000	6156.000	6358.000
700000		6249.000	6350.000	6760.000	6829.000	5975.000	6396.000	5910.000	6450.000	6335.000	6573.000
800000		6079.000	7696.000	7220.000	7213.000	6845.000	6246.000	6672.000	6224.000	6979.000	6417.000
900000		6934.000	6577.000	8101.000	7046.000	7857.000	6798.000	6466.000	7520.000	7296.000	7241.000
1000000		6938.000	7458.000	8185.000	7966.000	8585.000	6699.000	6797.000	8306.000	6793.000	7387.000
1100000		7788.000	7690.000	7568.000	8009.000	7484.000	7719.000	7014.000	7240.000	7653.000	7503.000
1200000		7076.000	7809.000	8719.000	8354.000	8757.000	6516.000	6728.000	7787.000	7233.000	7357.000
1300000		7386.000	8070.000	9315.000	8665.000	8082.000	7757.000	7254.000	7897.000	7600.000	7800.000
1400000		7671.000	7924.000	6926.000	8229.000	8120.000	7100.000	7180.000	7249.000	7415.000	7110.000
1500000		8510.000	7595.000	9237.000	7849.000	8762.000	8825.000	7827.000	8276.000	6893.000	7344.000
1600000		7647.000	7604.000	9580.000	8961.000	9163.000	7852.000	7485.000	8650.000	7440.000	7654.000
1700000		8379.000	8233.000	10142.000	9396.000	8585.000	7897.000	6859.000	9153.000	7003.000	8568.000
1800000		9256.000	9509.000	7461.000	8770.000	7667.000	7283.000	6420.000	8193.000	6868.000	7732.000
1900000		8262.000	8223.000	9525.000	9548.000	8272.000	7381.000	8385.000	8287.000	8260.000	8192.000
2000000		8691.000	8170.000	9486.000	10280.000	8930.000	8171.000	7989.000	8069.000	8064.000	8738.000
2100000		9741.000	8789.000	10263.000	10664.000	9903.000	7511.000	6911.000	8402.000	8017.000	8042.000
2200000		8932.000	8128.000	9086.000	9026.000	8193.000	6756.000	8347.000	9579.000	7661.000	8395.000
2300000		10492.000	8552.000	10061.000	9345.000	8953.000	7011.000	7134.000	7982.000	8328.000	9362.000
2400000		8052.000	8855.000	10007.000	10190.000	10755.000	7024.000	7929.000	8569.000	7118.000	7873.000
2500000		9579.000	9475.000	9358.000	9632.000	8439.000	7458.000	7737.000	8713.000	7192.000	9355.000
--------------------
Env: Atari-Phoenix-v5
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
0		152.000		136.000		232.000		120.000		712.000		345.000		692.000		778.000		909.000		144.000
100000		2120.000	1572.000	1321.000	1719.000	2310.000	1701.000	915.000		2497.000	1267.000	1289.000
200000		3887.000	2944.000	3285.000	2733.000	3293.000	3008.000	2891.000	3370.000	3494.000	3110.000
300000		4125.000	3469.000	3673.000	4067.000	3225.000	3793.000	4642.000	3812.000	3761.000	4582.000
400000		4583.000	4522.000	4173.000	4395.000	4570.000	4463.000	4532.000	3912.000	3950.000	4302.000
500000		5046.000	3799.000	4408.000	4750.000	4229.000	5011.000	4776.000	4566.000	4547.000	4099.000
600000		4892.000	4629.000	4013.000	4990.000	4156.000	4915.000	5388.000	4046.000	5076.000	5063.000
700000		5105.000	4586.000	4570.000	5035.000	4772.000	5401.000	5103.000	4644.000	5037.000	4773.000
800000		4941.000	5064.000	4309.000	5285.000	4909.000	5141.000	5031.000	4987.000	5136.000	4861.000
900000		4869.000	4898.000	5075.000	5318.000	4843.000	5384.000	5064.000	4460.000	5156.000	5000.000
1000000		4720.000	5178.000	4755.000	5186.000	4484.000	5200.000	5310.000	4588.000	4674.000	4340.000
1100000		4830.000	5264.000	5130.000	5285.000	5042.000	5227.000	5137.000	4830.000	4944.000	4716.000
1200000		4515.000	5003.000	4782.000	5185.000	5145.000	4771.000	5175.000	4060.000	5153.000	4779.000
1300000		4958.000	4827.000	3757.000	5196.000	4771.000	5467.000	5172.000	4352.000	5043.000	4530.000
1400000		4838.000	5425.000	5195.000	5364.000	4941.000	5367.000	3163.000	4906.000	5123.000	4512.000
1500000		4936.000	3852.000	4907.000	4954.000	4837.000	5189.000	5169.000	4168.000	4904.000	4813.000
1600000		4906.000	5406.000	5152.000	5266.000	5183.000	5421.000	4248.000	4574.000	5243.000	4989.000
1700000		4996.000	5375.000	4961.000	5047.000	4940.000	5424.000	4969.000	4422.000	5250.000	5030.000
1800000		4792.000	5268.000	4757.000	5327.000	5128.000	5463.000	4812.000	3592.000	5269.000	5085.000
1900000		5149.000	4336.000	4983.000	5441.000	5148.000	5404.000	5311.000	4944.000	5175.000	5474.000
2000000		4610.000	5550.000	5067.000	5415.000	5097.000	5592.000	5201.000	4939.000	3472.000	5142.000
2100000		4996.000	2307.000	5250.000	4237.000	5243.000	5486.000	5018.000	5068.000	5258.000	5115.000
2200000		4427.000	5450.000	4089.000	5334.000	5222.000	5753.000	5077.000	5017.000	5316.000	5279.000
2300000		4918.000	5230.000	5180.000	5258.000	5163.000	5372.000	5165.000	4552.000	5074.000	5142.000
2400000		4982.000	5489.000	4841.000	4972.000	5289.000	5561.000	5040.000	4163.000	5336.000	5172.000
2500000		5002.000	5456.000	5032.000	5236.000	5163.000	5722.000	5202.000	4855.000	5069.000	4998.000
--------------------
Env: Atari-Pitfall-v5
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
0		-2.900		-54.700		-20.400		-229.100	-7.500		-17.300		-19.900		-699.700	-1243.900	-1160.500
100000		0.000		0.000		-88.600		0.000		0.000		0.000		0.000		-10.000		0.000		-12.600
200000		0.000		-400.000	0.000		-125.600	-4.800		0.000		0.000		-7.000		0.000		0.000
300000		-2.000		-9.800		0.000		0.000		-53.200		-415.900	-28.300		0.000		0.000		0.000
400000		-378.400	0.000		0.000		-160.200	-3.400		-4.700		0.000		0.000		0.000		-7.400
500000		0.000		0.000		0.000		0.000		-1.400		0.000		0.000		0.000		0.000		-9.900
600000		0.000		0.000		-30.000		-634.000	0.000		-0.600		0.000		0.000		0.000		-2.400
700000		0.000		0.000		-39.600		0.000		0.000		0.000		0.000		0.000		0.000		0.000
800000		0.000		0.000		0.000		-35.300		0.000		0.000		0.000		0.000		0.000		-2.000
900000		0.000		0.000		0.000		0.000		0.000		-4.400		0.000		0.000		0.000		0.000
1000000		0.000		0.000		-50.000		0.000		-21.000		-11.100		0.000		0.000		0.000		-2.100
1100000		-10.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000		-0.500
1200000		0.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000
1300000		0.000		-1930.000	0.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000
1400000		0.000		-20.000		-20.000		0.000		-78.100		0.000		0.000		0.000		0.000		0.000
1500000		0.000		-30.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000
1600000		0.000		0.000		0.000		0.000		0.000		0.000		0.000		-64.100		0.000		0.000
1700000		0.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000		-52.600
1800000		0.000		0.000		-10.000		0.000		0.000		0.000		0.000		-1450.000	0.000		0.000
1900000		0.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000		-2.600
2000000		0.000		-199.900	0.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000
2100000		0.000		0.000		0.000		0.000		0.000		0.000		0.000		-400.600	0.000		-32.600
2200000		0.000		0.000		0.000		0.000		0.000		-350.000	0.000		0.000		0.000		0.000
2300000		0.000		0.000		0.000		0.000		0.000		-325.500	0.000		0.000		0.000		0.000
2400000		0.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000
2500000		0.000		0.000		0.000		0.000		-200.000	0.000		0.000		0.000		0.000		0.000
--------------------
Env: Atari-Pong-v5
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
0		-20.900		-20.800		-21.000		-20.600		-20.400		-21.000		-21.000		-20.200		-20.500		-20.800
100000		-2.500		-7.100		-6.100		-1.000		-11.800		-11.500		-12.000		-11.000		-12.000		-8.100
200000		3.500		-4.400		3.300		-2.700		-7.600		-4.200		-8.500		-2.100		-7.200		0.200
300000		8.300		3.700		12.300		3.900		1.600		5.700		5.100		4.100		3.000		6.000
400000		10.900		9.500		12.000		11.500		4.600		10.600		10.600		6.100		6.400		6.700
500000		12.300		14.500		14.900		13.400		3.300		15.000		12.700		6.000		10.500		9.900
600000		12.200		14.700		14.800		17.900		7.400		18.100		12.500		9.500		4.400		12.900
700000		11.800		16.500		14.900		19.300		7.100		19.000		15.100		10.100		8.300		12.400
800000		11.700		15.500		16.400		18.600		8.700		19.200		14.500		13.600		11.500		14.100
900000		12.400		17.500		16.100		19.600		10.100		18.800		15.800		11.100		14.800		13.500
1000000		12.800		18.300		17.100		19.100		10.000		19.100		14.500		12.000		11.100		16.000
1100000		12.700		16.600		17.100		18.600		10.400		19.800		15.800		15.700		10.400		16.000
1200000		13.000		18.400		16.400		18.800		12.900		20.200		17.900		16.200		13.900		15.200
1300000		16.500		17.600		16.600		18.500		13.700		19.400		18.900		17.700		14.500		14.500
1400000		15.400		16.600		18.200		18.900		11.300		18.800		18.400		15.800		13.800		16.600
1500000		18.800		17.100		18.900		19.700		11.600		19.700		16.100		18.000		12.900		16.100
1600000		15.000		18.500		19.000		18.700		11.800		19.500		17.500		18.700		12.800		15.900
1700000		19.400		17.200		17.200		19.200		12.300		19.200		16.600		18.700		13.900		15.500
1800000		16.600		17.300		17.100		18.900		13.700		17.600		18.800		18.300		13.800		17.000
1900000		18.200		17.400		18.400		19.300		14.600		19.700		19.200		16.900		14.100		16.200
2000000		18.000		18.500		18.600		18.900		15.700		18.900		18.100		17.100		12.800		18.400
2100000		18.900		17.700		18.900		18.900		15.100		19.800		18.900		17.700		14.300		17.300
2200000		18.800		19.000		19.400		19.200		15.000		18.800		18.600		18.700		13.600		17.400
2300000		18.000		18.600		17.200		19.500		15.800		20.000		17.300		17.400		15.100		17.000
2400000		19.700		19.200		17.300		18.700		17.300		18.300		18.800		17.700		14.500		16.800
2500000		17.200		18.700		18.900		18.200		15.200		19.800		19.700		16.300		14.500		17.400
--------------------
Env: Atari-PrivateEye-v5
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
0		74.700		10.000		0.000		1006.600	0.000		0.000		-289.700	-967.900	0.000		-90.700
100000		0.000		100.000		100.000		0.000		100.000		0.000		100.000		0.000		100.000		100.000
200000		70.000		100.000		100.000		0.000		100.000		0.000		0.000		0.000		100.000		100.000
300000		95.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000
400000		100.000		100.000		100.000		50.000		100.000		0.000		100.000		100.000		100.000		100.000
500000		100.000		100.000		100.000		100.000		90.000		100.000		100.000		100.000		100.000		100.000
600000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000
700000		69.900		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000
800000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000
900000		130.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000
1000000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000
1100000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000
1200000		100.000		100.000		100.000		100.000		100.000		70.000		100.000		100.000		100.000		100.000
1300000		100.000		100.000		100.000		100.000		100.000		-20.700		100.000		80.000		100.000		100.000
1400000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000
1500000		100.000		100.000		100.000		100.000		90.000		100.000		100.000		100.000		100.000		100.000
1600000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000
1700000		100.000		100.000		100.000		100.000		90.000		100.000		100.000		100.000		100.000		100.000
1800000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000
1900000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000
2000000		100.000		100.000		90.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000
2100000		100.000		100.000		50.000		100.000		90.000		100.000		100.000		100.000		100.000		100.000
2200000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000
2300000		200.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000
2400000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000
2500000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000		100.000
--------------------
Env: Atari-Qbert-v5
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
0		297.500		202.500		30.000		40.000		180.000		265.000		62.500		290.000		200.000		157.500
100000		690.000		722.500		697.500		745.000		745.000		765.000		695.000		462.500		770.000		4067.500
200000		1462.500	815.000		815.000		770.000		825.000		787.500		1077.500	500.000		825.000		1975.000
300000		2782.500	4232.500	800.000		750.000		3052.500	4075.000	1325.000	3912.500	4150.000	4165.000
400000		4217.500	4300.000	800.000		800.000		4242.500	4075.000	4907.500	2337.500	4235.000	4150.000
500000		4217.500	4225.000	775.000		822.500		3837.500	4085.000	4847.500	3940.000	4345.000	4150.000
600000		4225.000	4225.000	800.000		825.000		3900.000	4075.000	4917.500	3945.000	4395.000	3862.500
700000		4182.500	3887.500	800.000		825.000		4180.000	4085.000	4990.000	3925.000	4352.500	4150.000
800000		4225.000	3917.500	802.500		817.500		3907.500	3777.500	4572.500	3945.000	4377.500	3475.000
900000		3882.500	3932.500	800.000		807.500		4242.500	4125.000	4510.000	3680.000	4442.500	4180.000
1000000		4225.000	3932.500	800.000		825.000		4245.000	4110.000	5012.500	4290.000	4405.000	4155.000
1100000		3852.500	4300.000	712.500		825.000		4200.000	4125.000	4542.500	3980.000	4395.000	3815.000
1200000		1747.500	4292.500	790.000		825.000		4237.500	4132.500	4265.000	4000.000	4607.500	1690.000
1300000		3517.500	4237.500	800.000		812.500		3852.500	3115.000	1225.000	4070.000	4745.000	4130.000
1400000		3412.500	3937.500	1175.000	825.000		3810.000	4125.000	4955.000	3957.500	4730.000	4150.000
1500000		3867.500	4297.500	657.500		815.000		3897.500	4125.000	5025.000	3970.000	4697.500	3762.500
1600000		3755.000	3562.500	4150.000	822.500		4230.000	4115.000	4125.000	3990.000	4402.500	4127.500
1700000		4230.000	3930.000	3810.000	785.000		3857.500	4125.000	4362.500	3962.500	4752.500	4232.500
1800000		4220.000	3907.500	3847.500	1325.000	3855.000	4167.500	2367.500	4000.000	4782.500	4275.000
1900000		3850.000	3910.000	4220.000	1277.500	4212.500	4125.000	4522.500	4000.000	4827.500	3922.500
2000000		3505.000	3602.500	3875.000	1052.500	4225.000	4150.000	4512.500	4000.000	4917.500	4327.500
2100000		4287.500	3962.500	3892.500	1227.500	4242.500	4182.500	4495.000	2987.500	4872.500	4325.000
2200000		2105.000	4322.500	3902.500	1155.000	4235.000	3817.500	4875.000	3642.500	4882.500	4275.000
2300000		4312.500	4325.000	3900.000	1275.000	3832.500	4307.500	4945.000	4000.000	4855.000	4275.000
2400000		4347.500	3977.500	4250.000	1325.000	4242.500	4285.000	4915.000	3995.000	5087.500	3905.000
2500000		4372.500	4360.000	4245.000	1330.000	4225.000	4212.500	4452.500	3817.500	4457.500	3915.000
--------------------
Env: Atari-Riverraid-v5
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
0		603.000		374.000		868.000		1292.000	402.000		1545.000	1262.000	1435.000	953.000		366.000
100000		2454.000	2463.000	2838.000	2798.000	2266.000	2525.000	3861.000	2706.000	2450.000	2772.000
200000		3068.000	3383.000	4865.000	5054.000	4014.000	3541.000	4814.000	4018.000	3116.000	3778.000
300000		3168.000	5232.000	6500.000	5502.000	5849.000	5054.000	6948.000	5009.000	3193.000	5206.000
400000		4579.000	6188.000	7665.000	6019.000	6414.000	5227.000	6686.000	5662.000	3297.000	5664.000
500000		5221.000	6817.000	7013.000	6147.000	6830.000	5850.000	7062.000	6280.000	3391.000	7119.000
600000		5379.000	6453.000	7698.000	6515.000	6472.000	5766.000	7752.000	7267.000	3435.000	7074.000
700000		5683.000	6816.000	7302.000	6318.000	7337.000	6381.000	8095.000	7342.000	4465.000	7403.000
800000		5950.000	7236.000	7952.000	6542.000	7213.000	6339.000	7862.000	7409.000	6180.000	6639.000
900000		6991.000	7458.000	8087.000	6670.000	7491.000	6406.000	7783.000	7146.000	6497.000	7618.000
1000000		7375.000	7903.000	7567.000	7070.000	7075.000	6457.000	7854.000	7677.000	6767.000	7881.000
1100000		7197.000	7969.000	8516.000	7011.000	7586.000	6348.000	7500.000	7694.000	7175.000	8115.000
1200000		7611.000	7956.000	8690.000	7022.000	7187.000	6716.000	7636.000	7811.000	7433.000	8285.000
1300000		7427.000	7600.000	9544.000	7182.000	7758.000	6698.000	8184.000	7864.000	7900.000	8259.000
1400000		8005.000	7867.000	8353.000	7689.000	7607.000	6556.000	8125.000	7642.000	7993.000	8305.000
1500000		7759.000	7917.000	9797.000	8223.000	7716.000	6813.000	8232.000	8811.000	8100.000	8742.000
1600000		8622.000	8073.000	9999.000	8578.000	7885.000	6840.000	8349.000	11197.000	7816.000	8242.000
1700000		8545.000	8397.000	11026.000	8079.000	7750.000	6439.000	8132.000	10679.000	9189.000	9038.000
1800000		9946.000	7504.000	9980.000	8054.000	7330.000	6859.000	8594.000	11029.000	8523.000	8313.000
1900000		9117.000	8133.000	10386.000	8062.000	8087.000	6974.000	8300.000	12976.000	11252.000	8993.000
2000000		9370.000	8276.000	10569.000	8023.000	8117.000	6696.000	8543.000	11836.000	12525.000	8771.000
2100000		10676.000	8129.000	10416.000	8384.000	8400.000	6705.000	8965.000	12147.000	11219.000	9891.000
2200000		11127.000	8653.000	10547.000	8256.000	8118.000	6994.000	9208.000	11583.000	13916.000	10105.000
2300000		11553.000	8423.000	10845.000	8910.000	8362.000	6796.000	9049.000	14719.000	13520.000	11886.000
2400000		13371.000	8130.000	10643.000	8865.000	8271.000	6718.000	8836.000	13179.000	13349.000	12489.000
2500000		12400.000	8683.000	10644.000	9495.000	8387.000	7029.000	8977.000	13316.000	15975.000	13006.000
--------------------
Env: Atari-RoadRunner-v5
Timestep	Seed 0		Seed 1		Seed 2		Seed 3		Seed 4		Seed 5		Seed 6		Seed 7		Seed 8		Seed 9
0		0.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000		0.000
100000		6970.000	0.000		1760.000	9280.000	16380.000	7240.000	16430.000	960.000		7900.000	9640.000
200000		10070.000	970.000		10550.000	9850.000	23980.000	11020.000	27820.000	8600.000	11410.000	9300.000
300000		11290.000	1230.000	13740.000	10090.000	29000.000	9270.000	32010.000	11170.000	10330.000	10330.000
400000		15450.000	9030.000	22950.000	11700.000	31030.000	15360.000	38920.000	12150.000	11340.000	11450.000
500000		18950.000	10580.000	28200.000	14500.000	32570.000	11950.000	39750.000	13250.000	13160.000	14170.000
600000		23000.000	11830.000	34470.000	12650.000	35230.000	11520.000	42460.000	12780.000	12580.000	22690.000
